'x', 'y', 'distance', 'model_angle', 'state_angle'
3.994518139018295, 0.2093438249717753, 4, 1.154535300194249, 0.0523598775598299
21.53317930515253, 4.258462803161345, 22, -0.03141592653589793, 0.2268928027592628
39.13983611836104, 8.000873237881013, 40, -0.3508111796508602, 0.2094395102393196
54.89676016655636, 10.7792440805519, 56, -0.1989675347273535, 0.1745329251994329
72.62329972077611, 13.90491127855664, 74, 1.06814150222053, 0.1745329251994329
91.41715213649428, 20.74531414507002, 94, 0.222529479629277, 0.3490658503988659
106.1452297917333, 26.9970122008984, 110, 0.4895648551844094, 0.4014257279586958
121.2923407029356, 34.71485069647069, 127, 0.5654866776461628, 0.471238898038469
137.0440545814814, 45.33951586241488, 146, 1.130973355292326, 0.5934119456780721
149.4770675090073, 56.93348798347737, 163, 0.5654866776461628, 0.7504915783575617
161.2862598068102, 69.16226458923444, 180, -0.1387536755335492, 0.8028514559173916
173.3070750869816, 81.18307986940575, 197, -0.09686577348568528, 0.7853981633974483
184.8165118924, 92.2976137967497, 213, 0.01047197551196598, 0.767944870877505
196.3259486978184, 103.4121477240937, 229, 0.1701696020694471, 0.767944870877505
206.7458242547034, 114.2022447291734, 244, 0.01134464013796314, 0.8028514559173916
218.5550165525063, 126.4310213349305, 261, -0.253945406165175, 0.8028514559173916
229.3451135575861, 136.8508968918155, 276, -0.2853613327010729, 0.767944870877505
242.1751764213732, 148.0039003846541, 293, 0.2801253449450899, 0.7155849933176751
253.488884920358, 159.3176088836389, 309, 0.3743731245527837, 0.7853981633974483
265.0828570414204, 171.7506218111648, 326, -0.1832595714594046, 0.820304748437335
275.6894587592186, 182.357223528963, 341, -0.03141592653589793, 0.7853981633974483
288.6474276004061, 196.2529438597272, 360, 0.3455751918948772, 0.820304748437335
299.1443720642542, 208.3282971432916, 376, -0.243473430653209, 0.8552113334772214
310.2589059915982, 219.83773394871, 392, -0.2356194490192345, 0.8028514559173916
322.4876825973553, 231.6469262465129, 409, -0.1117010721276371, 0.767944870877505
333.2777796024351, 242.0668018033979, 424, 0.3089232776029963, 0.767944870877505
345.086971900238, 254.295578409155, 441, -0.005235987755982986, 0.8028514559173916
356.201505827582, 265.8050152145734, 457, -0.2530727415391778, 0.8028514559173916
368.430282433339, 277.6142075123763, 474, -0.2932153143350474, 0.767944870877505
383.2931789428869, 290.9968196395535, 494, 0.4660029102824859, 0.7330382858376185
395.7970296111489, 303.9449360456492, 512, 0.07853981633974483, 0.8028514559173916
407.6062219089518, 316.1737126514062, 529, -0.09686577348568528, 0.8028514559173916
418.7207558362958, 327.6831494568246, 545, 0.3220132469929538, 0.8028514559173916
429.217700300144, 339.758502740389, 561, -0.05497787143782138, 0.8552113334772214
440.5929206082446, 352.3919647735047, 578, 0.1832595714594046, 0.8377580409572783
450.662046865042, 364.8263001568162, 594, 0.2094395102393196, 0.8901179185171081
460.8929022586268, 378.4031038276202, 611, 0.424115008234622, 0.9250245035569947
469.371610486358, 391.9718733661231, 627, 0.3822271061867582, 1.012290966156711
476.643754790053, 405.0911689732139, 642, 0.3403392041388942, 1.064650843716541
483.6576931386783, 419.4718737140006, 658, 0.4267330021126136, 1.117010721276371
490.1083162304937, 436.2763213909502, 676, 0.7225663103256524, 1.204277183876087
494.5082399972366, 452.6970604378644, 693, 0.3010692959690218, 1.308996938995747
498.0427387411384, 469.3255696503391, 710, 0.4162610266006475, 1.361356816555577
500.5478545584197, 487.1503948876873, 728, 0.439822971502571, 1.43116998663535
501.7337146120698, 504.1089837421043, 745, 0.424115008234622, 1.500983156715123
501.1055236714248, 522.098018628448, 763, 0.8796459430051421, 1.605702911834783
498.4461377657409, 538.8887204185655, 780, 0.3063052837250048, 1.727875959474386
495.011575848963, 556.5580097206233, 798, 0.2199114857512855, 1.762782544514273
490.4150598325693, 574.9936285198673, 817, 0.4712388980384689, 1.815142422074103
485.4707879225702, 590.2105327805897, 833, 0.3403392041388942, 1.884955592153876
480.3404857726852, 604.3059220923783, 848, -0.01134464013796314, 1.919862177193762
473.1731267817792, 622.9775306223224, 868, 0.3141592653589793, 1.937315469713706
466.6653404925664, 637.5942579446039, 884, 0.3141592653589793, 1.989675347273536
460.0897732907302, 651.0761686390914, 899, 0.1387536755335492, 2.024581932313422
451.6392851605842, 666.9692253105522, 917, 0.317649923862968, 2.059488517353309
442.8836378871132, 681.541069422488, 934, 0.3691371367968006, 2.111848394913139
432.2589727211691, 697.2927833010338, 953, 0.2513274122871834, 2.164208272472969
422.266623432197, 711.046072205408, 970, 0.243473430653209, 2.199114857512855
412.1974971753996, 723.4804075887196, 986, 0.5262167694762904, 2.251474735072685
398.9989881366787, 737.147863795154, 1005, 0.2827433388230814, 2.338741197672402
387.2973289107719, 748.059837556154, 1021, 0.2905973204570558, 2.391101075232231
374.4672660469849, 759.2128410489926, 1038, 0.2146754979953025, 2.426007660272118
362.0329306636733, 769.28196730579, 1054, 0.09424777960769381, 2.460914245312005
349.5985952803618, 779.3510935625874, 1070, -0.03665191429188091, 2.460914245312005
336.9904232226542, 789.2016771677979, 1086, 0.3612831551628262, 2.478367537831948
322.0677469166635, 799.2671494302714, 1104, 0.2303834612632515, 2.548180707911721
307.6509292820042, 808.275776922236, 1121, 0.1413716694115407, 2.583087292951608
293.0790851700683, 817.0314241957069, 1138, 0.08813912722571363, 2.600540585471551
278.3566533057328, 825.5314241957068, 1155, 0.5157447939643244, 2.617993877991494
263.077154518647, 832.9837336911211, 1172, 0.201585528605345, 2.687807048071268
246.5080671565031, 840.0168940039279, 1190, 0.2827433388230814, 2.740166925631097
228.543214220116, 846.202688938614, 1209, 0.8168140899333462, 2.809980095710871
212.9532931835523, 849.8019058081157, 1225, 0.0296705972839036, 2.91469985083053
197.3633721469885, 853.4011226776176, 1241, 0.07853981633974483, 2.91469985083053
180.6757100283782, 856.6448755990187, 1258, 0.3926990816987241, 2.949606435870417
164.794971602117, 858.594785093501, 1274, 0.2984513020910304, 3.01941960595019
147.8880993808564, 860.3717689690511, 1291, 0.1047197551196598, 3.036872898470133
130.9295105264394, 861.5576290227013, 1308, 0.1178097245096172, 3.07177948351002
111.932404318468, 861.8892247450097, 1327, 0.3455751918948772, 3.12413936106985
94.94276025914335, 861.2959333010672, 1344, 0.3193952531149623, 3.17649923862968
74.0226715992167, 859.4656627033663, 1365, 0.3141592653589793, 3.228859116189509
57.18811443061, 857.0997199870453, 1382, 0.2356194490192345, 3.28121899374934
42.41599813542687, 854.4949973220413, 1397, 0.05759586531581286, 3.316125578789226
24.74670883336893, 851.0604354052635, 1415, 0.2382374428972259, 3.333578871309169
8.182417732019925, 847.2362674814176, 1432, 0.08377580409572781, 3.368485456349056
-7.407503304543839, 843.6370506119159, 1448, 0.1518436449235067, 3.368485456349056
-23.90253065123578, 839.5243783867215, 1465, -0.02617993877991494, 3.385938748868999
-39.42726227165172, 835.653628057127, 1481, -0.1544616388014981, 3.385938748868999
-56.05577148412642, 832.119129313225, 1498, -0.253945406165175, 3.351032163829113
-71.76180641928903, 829.0661853872002, 1514, -0.04712388980384691, 3.333578871309169
-86.48621417100399, 826.2040504565521, 1529, 0.09686577348568527, 3.333578871309169
-106.0491661856801, 822.0458166401968, 1549, 0.09773843811168245, 3.351032163829113
-121.6390872222439, 818.4465997706951, 1565, 0.02094395102393195, 3.368485456349056
-138.2033783235929, 814.6224318468494, 1582, 0.03403392041388942, 3.368485456349056
-153.7932993601566, 811.0232149773477, 1598, 0.1466076571675237, 3.368485456349056
-170.2883267068486, 806.9105427521531, 1615, 0.22776546738526, 3.385938748868999
-185.6685138418617, 802.5003450590813, 1631, 0.07592182246175333, 3.420845333908886
-202.0099626728131, 797.8145100101923, 1648, -0.1361356816555577, 3.420845333908886
-217.4647758934382, 793.673405288552, 1664, -0.3612831551628262, 3.403392041388943
-234.1524380120485, 790.4296523671507, 1681, -0.2513274122871834, 3.333578871309169
-248.8768457637634, 787.5675174365027, 1696, 0.2827433388230814, 3.333578871309169
-266.4155069298977, 783.5183984583131, 1714, 0.2574360646691636, 3.368485456349056
-280.8344323689724, 779.383838121058, 1729, -0.01658062789394612, 3.420845333908886
-297.2551714158866, 774.9839143543152, 1746, -0.1806415775814131, 3.403392041388943
-312.8450924524504, 771.3846974848134, 1762, 0.450294947014537, 3.368485456349056
-329.9641097457631, 765.8223915860644, 1780, 0.5105088062083414, 3.455751918948772
-344.7990514188317, 759.8286860914097, 1796, 0.5654866776461628, 3.525565089028546
-360.2062837984548, 752.6441756418178, 1813, -0.3900810878207327, 3.577924966588375
-374.2099901959128, 747.2686563986383, 1828, -0.6414085001079161, 3.508111796508603
-389.7347218163287, 743.3979060690437, 1844, -0.8953539062730909, 3.385938748868999
-405.6470721422211, 741.7254506567612, 1860, -1.115265392024376, 3.246312408709453
-421.6470721422211, 741.7254506567612, 1876, 1.078613477732496, 3.141592653589793
-439.2537289554296, 737.9830402220415, 1894, 1.633628179866692, 3.351032163829113
-456.611092650639, 730.2550440036013, 1913, 0.6597344572538565, 3.560471674068432
-472.1995499187589, 721.2550440036012, 1931, 0.5000368306963754, 3.665191429188092
-486.1251346716718, 711.5042445856335, 1948, -0.2670353755551325, 3.752457891787809
-502.2380484986439, 701.4357785652026, 1967, -0.5026548245743669, 3.700098014227978
-516.6187532394305, 694.4218402165773, 1983, -0.7723081940074908, 3.595378259108319
-531.835657500153, 689.4775683065781, 1999, -0.9738937226128359, 3.455751918948772
-550.6507508062428, 686.8332793883368, 2018, -1.240929098167968, 3.28121899374934
-566.6288233623159, 687.6706546882239, 2034, -0.08028514559173917, 3.089232776029963
-586.6257772654437, 687.3216065594781, 2054, 2.042035224833366, 3.159045946109737
-602.6995930506321, 681.7869479337065, 2071, 1.225221134900019, 3.473205211468716
-616.6935083648625, 674.0299940097652, 2087, -0.1073377489976513, 3.647738136668149
-630.058606227688, 667.2201365136719, 2102, -0.4424409653805625, 3.612831551628262
-644.786683882927, 660.9684384578436, 2118, -0.6806784082777884, 3.543018381548489
-660.0035881436495, 656.0241665478444, 2134, -0.0968657734856853, 3.455751918948772
-675.1318853532386, 650.8150760765298, 2150, 1.256637061435917, 3.473205211468716
-690.8750400817476, 642.0885029120958, 2168, -0.3063052837250048, 3.647738136668149
-705.3759646743341, 635.3266107242446, 2184, -0.4660029102824859, 3.577924966588375
-721.2468319247866, 629.2343555819745, 2201, -0.3036872898470133, 3.508111796508603
-735.4296105587763, 624.3508332651171, 2216, 0.6544984694978736, 3.473205211468716
-749.810315299563, 617.3368949164918, 2232, 0.09424777960769381, 3.595378259108319
-765.217547679186, 610.1523844668999, 2249, -0.1492256510455152, 3.577924966588375
-779.8342750014675, 603.6445981776871, 2265, -0.3211405823669567, 3.560471674068432
-793.7420328199694, 598.0254992764484, 2280, -0.4249876728606193, 3.525565089028546
