'x', 'y', 'distance'
781.5501484340382, 1601.501154308834, 809, 1716391443.398062
787.1850060240298, 1633.458019715088, 814, 1716391443.398062
793.0647840671189, 1663.706855459677, 818, 1716391443.398062
799.2886654267189, 1692.987915101873, 823, 1716391443.398062
805.7473104105979, 1720.963380030111, 828, 1716391443.398062
811.6528806130962, 1746.543214886123, 832, 1716391443.398062
818.4720168940167, 1771.992577950255, 838, 1716391443.398062
825.5084826566909, 1796.531650284597, 844, 1716391443.398062
832.376737628878, 1818.996700044792, 849, 1716391443.398062
839.058693175383, 1839.561644626407, 854, 1716391443.398062
845.5509476357376, 1858.416520650808, 859, 1716391443.398062
852.1624967025723, 1875.640194825506, 864, 1716391443.398062
858.4699364544509, 1891.251656034095, 869, 1716391443.398062
865.1933190107972, 1906.352620500676, 875, 1716391443.398062
871.2157387314399, 1919.879196661125, 880, 1716391443.398062
877.2290395301695, 1933.38529138762, 886, 1716391443.398062
882.6097824549276, 1946.0615273368, 891, 1716391443.398062
888.2324883955198, 1959.307792429276, 897, 1716391443.398062
893.7644956109041, 1972.999990761078, 903, 1716391443.398062
899.0972094156605, 1986.198920592262, 908, 1716391443.398062
904.3052864354349, 1999.089363555485, 913, 1716391443.398062
909.5714008047237, 2012.808060512346, 919, 1716391443.398062
915.1005162626911, 2027.211898729326, 925, 1716391443.398062
920.6819611091802, 2041.02645949194, 930, 1716391443.398062
926.9123688261368, 2055.020184340641, 936, 1716391443.398062
933.2886772866196, 2068.69422196145, 942, 1716391443.398062
939.7376966952685, 2081.916671229422, 948, 1716391443.398062
945.9639709538813, 2093.6265900081, 953, 1716391443.398062
952.7687728654966, 2105.902777621816, 960, 1716391443.398062
959.3843864327484, 2117.361356443538, 966, 1716391443.398062
965.0157476352158, 2127.520600979972, 971, 1716391443.398062
970.3410188528768, 2137.127644566405, 976, 1716391443.398062
975.6340855303133, 2147.515872833881, 982, 1716391443.398062
981.1407367917035, 2161.86118981801, 991, 1716391443.398062
986.0699083162825, 2177.983783406137, 998, 1716391443.398062
990.7364740217217, 2194.258032050418, 1003, 1716391443.398062
995.7838405415162, 2210.767224048138, 1008, 1716391443.398062
1001.109730135894, 2228.187423973667, 1014, 1716391443.398062
1006.638127557857, 2245.202081706203, 1019, 1716391443.398062
1011.694224202274, 2260.763147111093, 1023, 1716391443.398062
1017.002865535732, 2276.180561017401, 1028, 1716391443.398062
1022.474207758001, 2291.212950227194, 1033, 1716391443.398062
1028.290271899859, 2305.608214123333, 1038, 1716391443.398062
1034.679993970944, 2319.959764870017, 1044, 1716391443.398062
1040.73189002706, 2332.938097844562, 1049, 1716391443.398062
1046.548246611621, 2344.863396093883, 1054, 1716391443.398062
1052.445107170809, 2356.953751951642, 1060, 1716391443.398062
1057.948809938155, 2368.238014878443, 1065, 1716391443.398062
1063.041862933999, 2379.160102274552, 1070, 1716391443.398062
1068.044011893814, 2392.191145829736, 1077, 1716391443.398062
1072.913205339628, 2406.332310400577, 1083, 1716391443.398062
1077.324157213283, 2420.759883886528, 1088, 1716391443.398062
1081.907330091801, 2435.750766897195, 1093, 1716391443.398062
1086.904743131124, 2452.096568422511, 1099, 1716391443.398062
