'x', 'y', 'distance'
904.9605944602828, 107.6689196734529, 905, 1716389538.389377
910.9256448959872, 108.6136908482195, 911, 1716389538.389377
916.8883969880001, 109.7727324431766, 917, 1716389538.389377
922.8877126390199, 110.9388812740366, 923, 1716389538.389377
927.9060728821539, 111.9143516894614, 928, 1716389538.389377
932.8886854707878, 112.9734386894352, 933, 1716389538.389377
937.868997339754, 114.1232342818646, 938, 1716389538.389377
941.8941226694459, 115.0525076857842, 942, 1716389538.389377
947.8435067595887, 116.4260312289867, 948, 1716389538.389377
952.8678394123128, 117.5859898201342, 953, 1716389538.389377
956.8940929918407, 118.5155237010526, 957, 1716389538.389377
961.8691359341684, 119.6641028659198, 962, 1716389538.389377
966.8684962863971, 120.8182961472237, 967, 1716389538.389377
971.8684798922661, 121.9726333179682, 972, 1716389538.389377
976.8684794720855, 123.1269741765897, 977, 1716389538.389377
980.9097163638477, 123.9859655951967, 981, 1716389538.389377
984.9106174888709, 124.8363833819133, 985, 1716389538.389377
990.8881208922061, 125.9982923413254, 991, 1716389538.389377
994.9244531994673, 126.7828758629933, 995, 1716389538.389377
998.9251207262834, 127.5605268536131, 999, 1716389538.389377
